DayofMonth str,DayOfWeek str,FlightDate int,UniqueCarrier str,AirlineID int,Carrier str,TailNum str,FlightNum int,OriginAirportID int,OriginAirportSeqID int,OriginCityMarketID int,Origin str,OriginCityName str,OriginState str,OriginStateFips int,OriginStateName str,OriginWac int
10,1,20121210,AA,19805,AA,N3DCAA,1551,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
23,7,20121223,DL,19790,DL,N787NC,765,13244,1324402,33244,MEM,MemphisTN,TN,47,Tennessee,54
26,3,20121226,US,20355,US,N944UW,1470,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
23,7,20121223,AA,19805,AA,N438AA,1011,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
20,4,20121220,FL,20437,FL,N998AT,423,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
7,5,20121207,WN,19393,WN,N774SW,519,14492,1449202,34492,RDU,Raleigh/DurhamNC,NC,37,NorthCarolina,36
13,4,20121213,US,20355,US,N754UW,1945,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
4,2,20121204,WN,19393,WN,N916WN,1964,13342,1334205,33342,MKE,MilwaukeeWI,WI,55,Wisconsin,45
21,5,20121221,OO,20304,OO,N913EV,4581,11898,1189802,31898,GFK,GrandForksND,ND,38,NorthDakota,66
9,7,20121209,WN,19393,WN,N506SW,1510,13158,1315802,33158,MAF,Midland/OdessaTX,TX,48,Texas,74
28,3,20121128,AA,19805,AA,N493AA,423,11267,1126702,31267,DAY,DaytonOH,OH,39,Ohio,44
18,2,20121218,EV,20366,EV,N678CA,5596,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
25,2,20121225,EV,20366,EV,N935EV,5007,14814,1481402,30476,SHV,ShreveportLA,LA,22,Louisiana,72
30,7,20121230,MQ,20398,MQ,N822MQ,3206,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
16,7,20121216,AS,19930,AS,N626AS,591,14262,1426202,34262,PSP,PalmSpringsCA,CA,6,California,91
10,1,20121210,OO,20304,OO,N702SK,6420,14262,1426202,34262,PSP,PalmSpringsCA,CA,6,California,91
17,1,20121217,MQ,20398,MQ,N679MQ,3532,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
5,3,20121205,OO,20304,OO,N403SW,5354,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
4,2,20121204,DL,19790,DL,N958DN,993,14057,1405702,34057,PDX,PortlandOR,OR,41,Oregon,92
2,7,20121202,WN,19393,WN,N650SW,4916,13198,1319801,33198,MCI,KansasCityMO,MO,29,Missouri,64
27,4,20121227,UA,19977,UA,N569UA,509,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
12,3,20121212,UA,19977,UA,N660UA,278,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
7,5,20121207,DL,19790,DL,N919DE,2146,14576,1457604,34576,ROC,RochesterNY,NY,36,NewYork,22
6,4,20121206,WN,19393,WN,N758SW,876,14683,1468303,33214,SAT,SanAntonioTX,TX,48,Texas,74
19,3,20121219,WN,19393,WN,N790SW,851,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
13,4,20121213,US,20355,US,N535UW,253,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
15,6,20121215,MQ,20398,MQ,N518MQ,3706,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
28,5,20121228,DL,19790,DL,N702TW,2240,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
27,4,20121227,OO,20304,OO,N935SW,5400,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
14,5,20121214,OO,20304,OO,N743SK,5516,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
6,4,20121206,EV,20366,EV,N12160,4534,13342,1334205,33342,MKE,MilwaukeeWI,WI,55,Wisconsin,45
24,1,20121224,DL,19790,DL,N309DE,1918,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
18,2,20121218,HA,19690,HA,N486HA,125,13830,1383002,33830,OGG,KahuluiHI,HI,15,Hawaii,2
29,6,20121229,VX,21171,VX,N840VA,27,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
8,6,20121208,WN,19393,WN,N413WN,1611,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
11,2,20121211,B6,20409,B6,N536JB,266,12954,1295402,32575,LGB,LongBeachCA,CA,6,California,91
21,5,20121221,YV,20378,YV,N908FJ,2816,10800,1080003,32575,BUR,BurbankCA,CA,6,California,91
18,2,20121218,EV,20366,EV,N840AS,5066,11308,1130802,31308,DHN,DothanAL,AL,1,Alabama,51
21,5,20121221,FL,20437,FL,N974AT,38,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
13,4,20121213,DL,19790,DL,N922DX,1009,11066,1106602,31066,CMH,ColumbusOH,OH,39,Ohio,44
4,2,20121204,US,20355,US,N196UW,1733,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
9,7,20121209,MQ,20398,MQ,N925MQ,4090,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
19,3,20121219,WN,19393,WN,N657SW,3436,14831,1483103,32457,SJC,SanJoseCA,CA,6,California,91
11,2,20121211,EV,20366,EV,N722EV,5118,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
22,6,20121222,EV,20366,EV,N12540,5673,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
2,7,20121202,EV,20366,EV,N14562,4124,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
13,4,20121213,AS,19930,AS,N618AS,387,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
4,2,20121204,EV,20366,EV,N15932,4173,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
11,2,20121211,AS,19930,AS,N518AS,361,14893,1489302,33192,SMF,SacramentoCA,CA,6,California,91
26,3,20121226,WN,19393,WN,N461WN,4792,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
17,1,20121217,WN,19393,WN,N252WN,107,10693,1069302,30693,BNA,NashvilleTN,TN,47,Tennessee,54
3,1,20121203,AA,19805,AA,N4YLAA,1015,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
19,3,20121219,EV,20366,EV,N11536,5817,11423,1142303,31423,DSM,DesMoinesIA,IA,19,Iowa,61
30,7,20121230,UA,19977,UA,N503UA,465,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
17,1,20121217,YV,20378,YV,N905FJ,2712,11638,1163804,31638,FAT,FresnoCA,CA,6,California,91
29,6,20121229,US,20355,US,N651AW,97,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
25,2,20121225,WN,19393,WN,N754SW,233,10800,1080003,32575,BUR,BurbankCA,CA,6,California,91
1,6,20121201,OO,20304,OO,N616QX,4781,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
22,6,20121222,DL,19790,DL,N925DL,1736,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
1,6,20121201,EV,20366,EV,N12967,6050,13367,1336703,33367,MLI,MolineIL,IL,17,Illinois,41
30,7,20121230,MQ,20398,MQ,N656MQ,4195,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
14,5,20121214,WN,19393,WN,N8305E,4985,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
16,7,20121216,UA,19977,UA,N33292,1684,11042,1104202,30647,CLE,ClevelandOH,OH,39,Ohio,44
18,2,20121218,OO,20304,OO,N971SW,6462,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
13,4,20121213,OO,20304,OO,N802SK,4675,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
11,2,20121211,WN,19393,WN,N244WN,1790,11259,1125903,30194,DAL,DallasTX,TX,48,Texas,74
19,3,20121219,OO,20304,OO,N586SW,5313,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
6,4,20121206,UA,19977,UA,N825UA,735,12278,1227802,30928,ICT,WichitaKS,KS,20,Kansas,62
23,7,20121223,WN,19393,WN,N626SW,3558,14683,1468303,33214,SAT,SanAntonioTX,TX,48,Texas,74
3,1,20121203,WN,19393,WN,N755SA,37,15016,1501603,31123,STL,St.LouisMO,MO,29,Missouri,64
24,1,20121224,EV,20366,EV,N876AS,5216,11433,1143302,31295,DTW,DetroitMI,MI,26,Michigan,43
23,7,20121223,AA,19805,AA,N3GXAA,1242,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
3,1,20121203,OO,20304,OO,N930SW,5623,14252,1425202,34252,PSC,Pasco/Kennewick/RichlandWA,WA,53,Washington,93
2,7,20121202,DL,19790,DL,N334NW,789,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
18,2,20121218,DL,19790,DL,N604DL,1472,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
21,5,20121221,EV,20366,EV,N14153,6076,12264,1226402,30852,IAD,WashingtonDC,VA,51,Virginia,38
12,3,20121212,DL,19790,DL,N951DL,1990,14685,1468502,34685,SAV,SavannahGA,GA,13,Georgia,34
31,1,20121231,HA,19690,HA,N477HA,220,12982,1298202,32982,LIH,LihueHI,HI,15,Hawaii,2
24,1,20121224,OO,20304,OO,N770SK,6493,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
10,1,20121210,AS,19930,AS,N791AS,106,10299,1029904,30299,ANC,AnchorageAK,AK,2,Alaska,1
22,6,20121222,AA,19805,AA,N5FJAA,1284,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
6,4,20121206,MQ,20398,MQ,N505MQ,3754,15016,1501603,31123,STL,St.LouisMO,MO,29,Missouri,64
5,3,20121205,EV,20366,EV,N14162,4281,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
12,3,20121212,AA,19805,AA,N356AA,161,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
26,3,20121226,AA,19805,AA,N5DBAA,1334,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
31,1,20121231,MQ,20398,MQ,N826MQ,2730,12448,1244803,32448,JAN,Jackson/VicksburgMS,MS,28,Mississippi,53
9,7,20121209,EV,20366,EV,N16919,6132,10599,1059904,30599,BHM,BirminghamAL,AL,1,Alabama,51
19,3,20121219,B6,20409,B6,N632JB,520,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
22,6,20121222,AA,19805,AA,N4YNAA,2237,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
11,2,20121211,US,20355,US,N667AW,675,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
2,7,20121202,WN,19393,WN,N401WN,4980,13931,1393102,33667,ORF,NorfolkVA,VA,51,Virginia,38
21,5,20121221,US,20355,US,N253AY,1020,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
7,5,20121207,UA,19977,UA,N497UA,519,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
13,4,20121213,UA,19977,UA,N38459,1435,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
1,6,20121201,EV,20366,EV,N614QX,5404,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
26,3,20121226,MQ,20398,MQ,N646MQ,2822,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
26,3,20121226,WN,19393,WN,N317WN,3836,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
3,1,20121203,DL,19790,DL,N615DL,1918,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
11,2,20121211,EV,20366,EV,N13955,4325,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
16,7,20121216,EV,20366,EV,N928EV,5315,13277,1327702,33277,MGM,MontgomeryAL,AL,1,Alabama,51
13,4,20121213,AA,19805,AA,N339AA,4,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
20,4,20121220,DL,19790,DL,N660DL,986,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
28,5,20121228,VX,21171,VX,N835VA,816,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
24,1,20121224,DL,19790,DL,N950DL,1086,14635,1463502,31714,RSW,FortMyersFL,FL,12,Florida,33
25,2,20121225,MQ,20398,MQ,N673MQ,4068,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
23,7,20121223,WN,19393,WN,N783SW,813,14831,1483103,32457,SJC,SanJoseCA,CA,6,California,91
4,2,20121204,DL,19790,DL,N394DA,1753,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
7,5,20121207,EV,20366,EV,N710EV,5130,10599,1059904,30599,BHM,BirminghamAL,AL,1,Alabama,51
21,5,20121221,WN,19393,WN,N481WN,4542,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
16,7,20121216,FL,20437,FL,N283AT,1023,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
21,5,20121221,DL,19790,DL,N540US,1053,14027,1402702,34027,PBI,WestPalmBeach/PalmBeachFL,FL,12,Florida,33
23,7,20121223,DL,19790,DL,N913DE,1062,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
10,1,20121210,MQ,20398,MQ,N842MQ,4560,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
5,3,20121205,B6,20409,B6,N570JB,1740,14843,1484303,34819,SJU,SanJuanPR,PR,72,PuertoRico,3
18,2,20121218,OO,20304,OO,N752SK,5534,11986,1198603,31986,GRR,GrandRapidsMI,MI,26,Michigan,43
5,3,20121205,AA,19805,AA,N4XUAA,1727,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
15,6,20121215,AA,19805,AA,N4WLAA,471,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
2,7,20121202,AA,19805,AA,N4XVAA,1888,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
9,7,20121209,MQ,20398,MQ,N512MQ,4624,10693,1069302,30693,BNA,NashvilleTN,TN,47,Tennessee,54
30,7,20121230,AA,19805,AA,N3CGAA,535,14843,1484303,34819,SJU,SanJuanPR,PR,72,PuertoRico,3
25,2,20121225,WN,19393,WN,N365SW,926,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
19,3,20121219,OO,20304,OO,N423SW,2692,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
5,3,20121205,AA,19805,AA,N480AA,1770,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
24,1,20121224,OO,20304,OO,N718SK,6453,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
20,4,20121220,WN,19393,WN,N779SW,1760,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
22,6,20121222,UA,19977,UA,N431UA,637,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
8,6,20121208,AS,19930,AS,N756AS,66,12523,1252302,32523,JNU,JuneauAK,AK,2,Alaska,1
21,5,20121221,WN,19393,WN,N8600F,386,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
25,2,20121225,EV,20366,EV,N14943,4140,12448,1244803,32448,JAN,Jackson/VicksburgMS,MS,28,Mississippi,53
12,3,20121212,B6,20409,B6,N216JB,690,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
29,6,20121229,WN,19393,WN,N742SW,3326,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
12,3,20121212,UA,19977,UA,N449UA,680,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
14,5,20121214,OO,20304,OO,N455SW,4519,11775,1177502,31775,FSD,SiouxFallsSD,SD,46,SouthDakota,67
16,7,20121216,MQ,20398,MQ,N512MQ,3633,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
17,1,20121217,UA,19977,UA,N458UA,574,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
31,1,20121231,MQ,20398,MQ,N675MQ,3337,10185,1018502,30185,AEX,AlexandriaLA,LA,22,Louisiana,72
2,7,20121202,YV,20378,YV,N902FJ,2846,12954,1295402,32575,LGB,LongBeachCA,CA,6,California,91
3,1,20121203,EV,20366,EV,N12957,3272,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
3,1,20121203,MQ,20398,MQ,N918MQ,3538,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
14,5,20121214,MQ,20398,MQ,N534MQ,3793,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
12,3,20121212,EV,20366,EV,N928EV,4916,13367,1336703,33367,MLI,MolineIL,IL,17,Illinois,41
6,4,20121206,AA,19805,AA,N351AA,162,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
27,4,20121227,MQ,20398,MQ,N840MQ,4383,10990,1099002,30990,CHO,CharlottesvilleVA,VA,51,Virginia,38
7,5,20121207,AA,19805,AA,N4XYAA,2235,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
25,2,20121225,MQ,20398,MQ,N642MQ,3431,15919,1591902,31834,XNA,FayettevilleAR,AR,5,Arkansas,71
7,5,20121207,EV,20366,EV,N16546,3814,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
27,4,20121227,EV,20366,EV,N846AS,5042,10469,1046902,30469,AZO,KalamazooMI,MI,26,Michigan,43
11,2,20121211,UA,19977,UA,N75410,1096,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
3,1,20121203,B6,20409,B6,N552JB,17,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
13,4,20121213,YV,20378,YV,N927LR,2616,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
29,6,20121229,OO,20304,OO,N459SW,4471,11977,1197702,31977,GRB,GreenBayWI,WI,55,Wisconsin,45
4,2,20121204,UA,19977,UA,N810UA,782,10140,1014002,30140,ABQ,AlbuquerqueNM,NM,35,NewMexico,86
15,6,20121215,EV,20366,EV,N12924,4527,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
1,6,20121201,MQ,20398,MQ,N683MQ,4328,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
31,1,20121231,WN,19393,WN,N750SA,1885,12264,1226402,30852,IAD,WashingtonDC,VA,51,Virginia,38
17,1,20121217,DL,19790,DL,N385DN,320,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
30,7,20121230,UA,19977,UA,N76515,1554,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
17,1,20121217,UA,19977,UA,N75861,41,12264,1226402,30852,IAD,WashingtonDC,VA,51,Virginia,38
20,4,20121220,YV,20378,YV,N914FJ,2708,10693,1069302,30693,BNA,NashvilleTN,TN,47,Tennessee,54
31,1,20121231,MQ,20398,MQ,N658MQ,2703,11905,1190502,31905,GGG,LongviewTX,TX,48,Texas,74
18,2,20121218,FL,20437,FL,N979AT,331,12339,1233904,32337,IND,IndianapolisIN,IN,18,Indiana,42
13,4,20121213,MQ,20398,MQ,N628MQ,4270,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
15,4,20121115,AA,19805,AA,N4WTAA,386,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
1,6,20121201,UA,19977,UA,N36207,1177,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
4,2,20121204,EV,20366,EV,N826AS,5693,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
15,6,20121215,AA,19805,AA,N3DPAA,1194,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
14,5,20121214,MQ,20398,MQ,N820MQ,3415,13377,1337702,33377,MLU,MonroeLA,LA,22,Louisiana,72
10,1,20121210,B6,20409,B6,N708JB,705,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
19,3,20121219,WN,19393,WN,N766SW,2696,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
11,2,20121211,MQ,20398,MQ,N698MQ,3372,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
14,5,20121214,DL,19790,DL,N774NC,1994,14730,1473003,33044,SDF,LouisvilleKY,KY,21,Kentucky,52
19,3,20121219,OO,20304,OO,N929SW,6337,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
27,4,20121227,OO,20304,OO,N435SW,2622,13476,1347602,34922,MRY,MontereyCA,CA,6,California,91
1,6,20121201,AA,19805,AA,N5FJAA,2086,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
10,1,20121210,WN,19393,WN,N711HK,668,15370,1537002,34653,TUL,TulsaOK,OK,40,Oklahoma,73
18,2,20121218,OO,20304,OO,N875AS,2974,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
16,7,20121216,MQ,20398,MQ,N905MQ,3419,15249,1524902,35249,TLH,TallahasseeFL,FL,12,Florida,33
4,2,20121204,EV,20366,EV,N15572,6027,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
19,3,20121219,WN,19393,WN,N276WN,3749,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
2,7,20121202,FL,20437,FL,N991AT,273,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
26,3,20121226,UA,19977,UA,N77510,1083,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
17,1,20121217,OO,20304,OO,N301YV,6232,13476,1347602,34922,MRY,MontereyCA,CA,6,California,91
30,7,20121230,DL,19790,DL,N374DA,1830,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
11,2,20121211,WN,19393,WN,N237WN,944,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
28,5,20121228,MQ,20398,MQ,N505MQ,3893,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
25,2,20121225,MQ,20398,MQ,N614MQ,4168,15048,1504803,35048,SUX,SiouxCityIA,IA,19,Iowa,61
7,5,20121207,OO,20304,OO,N216AG,3490,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
19,3,20121219,OO,20304,OO,N807SK,4605,13244,1324402,33244,MEM,MemphisTN,TN,47,Tennessee,54
21,5,20121221,OO,20304,OO,N412SW,5435,14252,1425202,34252,PSC,Pasco/Kennewick/RichlandWA,WA,53,Washington,93
12,3,20121212,FL,20437,FL,N982AT,296,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
28,5,20121228,DL,19790,DL,N786NC,2012,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
28,5,20121228,HA,19690,HA,N485HA,294,12982,1298202,32982,LIH,LihueHI,HI,15,Hawaii,2
21,5,20121221,US,20355,US,N937UW,1078,14843,1484303,34819,SJU,SanJuanPR,PR,72,PuertoRico,3
8,6,20121208,AA,19805,AA,N547AA,1959,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
17,1,20121217,DL,19790,DL,N331NW,1563,11193,1119302,33105,CVG,CincinnatiOH,KY,21,Kentucky,52
2,7,20121202,AA,19805,AA,N3HLAA,399,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
24,1,20121224,YV,20378,YV,N914FJ,2648,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
5,3,20121205,OO,20304,OO,N689CA,4716,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
30,7,20121230,MQ,20398,MQ,N614MQ,4374,15048,1504803,35048,SUX,SiouxCityIA,IA,19,Iowa,61
17,1,20121217,US,20355,US,N741UW,1154,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
13,4,20121213,US,20355,US,N762US,1650,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
24,1,20121224,OO,20304,OO,N988CA,5328,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
30,7,20121230,OO,20304,OO,N909SW,5609,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
26,3,20121226,DL,19790,DL,N3750D,1740,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
6,4,20121206,MQ,20398,MQ,N608MQ,3265,12191,1219102,31453,HOU,HoustonTX,TX,48,Texas,74
23,7,20121223,OO,20304,OO,N633SK,4482,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
2,7,20121202,MQ,20398,MQ,N9EAMQ,4579,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
10,1,20121210,OO,20304,OO,N809SK,4621,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
2,7,20121202,EV,20366,EV,N13118,4533,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
30,7,20121230,UA,19977,UA,N75426,104,11042,1104202,30647,CLE,ClevelandOH,OH,39,Ohio,44
11,2,20121211,EV,20366,EV,N14905,5990,13029,1302902,33029,LNK,LincolnNE,NE,31,Nebraska,65
14,5,20121214,DL,19790,DL,N652DL,2073,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
4,2,20121204,MQ,20398,MQ,N648MQ,3390,14814,1481402,30476,SHV,ShreveportLA,LA,22,Louisiana,72
22,6,20121222,AA,19805,AA,N468AA,1770,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
3,1,20121203,EV,20366,EV,N902EV,5216,13485,1348502,33485,MSN,MadisonWI,WI,55,Wisconsin,45
6,4,20121206,MQ,20398,MQ,N680MQ,3537,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
27,4,20121227,AA,19805,AA,N5DLAA,1018,15016,1501603,31123,STL,St.LouisMO,MO,29,Missouri,64
31,1,20121231,EV,20366,EV,N14570,5954,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
13,4,20121213,US,20355,US,N624AW,81,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
18,2,20121218,US,20355,US,N675AW,57,13891,1389101,32575,ONT,OntarioCA,CA,6,California,91
14,5,20121214,DL,19790,DL,N974DL,316,11193,1119302,33105,CVG,CincinnatiOH,KY,21,Kentucky,52
1,6,20121201,DL,19790,DL,N360NW,2186,11986,1198603,31986,GRR,GrandRapidsMI,MI,26,Michigan,43
13,4,20121213,US,20355,US,N833AW,280,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
2,7,20121202,HA,19690,HA,N476HA,122,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
5,3,20121205,FL,20437,FL,N932AT,587,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
28,5,20121228,DL,19790,DL,N3748Y,1799,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
15,6,20121215,WN,19393,WN,N458WN,1944,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
3,1,20121203,MQ,20398,MQ,N690MQ,3906,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
21,5,20121221,US,20355,US,N200UU,1719,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
19,3,20121219,UA,19977,UA,N212UA,200,12016,1201602,32016,GUM,GuamTT,TT,75,U.S.PacificTrustTerritoriesandPossessions,5
15,6,20121215,AA,19805,AA,N3DJAA,1081,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
11,2,20121211,UA,19977,UA,N485UA,242,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
