DayofMonth str,DayOfWeek str,FlightDate int,UniqueCarrier str,AirlineID int,Carrier str,TailNum str,FlightNum int,OriginAirportID int,OriginAirportSeqID int,OriginCityMarketID int,Origin str,OriginCityName str,OriginState str,OriginStateFips int,OriginStateName str,OriginWac int
17.0,1.0,2.0121216E7,EV,20366.0,EV,N12166,,13342.0,1334205.0,33342.0,MKE,MilwaukeeWI,WI,55.0,Wisconsin,45.0
31.0,1.0,2.0121232E7,UA,19977.0,UA,N39418,1042.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
20.0,4.0,2.012122E7,YV,20378.0,YV,N911FJ,2605.0,11057.0,1105703.0,31057.0,CLT,CharlotteNC,NC,37.0,NorthCarolina,36.0
1.0,6.0,2.01212E7,AA,19805.0,AA,N482AA,1362.0,10140.0,1014002.0,30140.0,ABQ,AlbuquerqueNM,NM,35.0,NewMexico,86.0
2.0,7.0,2.0121202E7,F9,20436.0,F9,,260.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
28.0,5.0,2.0121228E7,WN,19393.0,WN,N8311Q,3403.0,13232.0,1323202.0,30977.0,MDW,ChicagoIL,IL,17.0,Illinois,41.0
8.0,6.0,2.0121208E7,EV,20366.0,EV,N14568,5962.0,11986.0,1198603.0,31986.0,GRR,GrandRapidsMI,MI,26.0,Michigan,43.0
31.0,1.0,2.0121232E7,DL,19790.0,DL,N980DL,2025.0,10821.0,1082103.0,30852.0,BWI,BaltimoreMD,MD,24.0,Maryland,35.0
27.0,4.0,2.0121228E7,B6,20409.0,B6,N536JB,,10721.0,1072102.0,30721.0,BOS,BostonMA,MA,25.0,Massachusetts,13.0
30.0,7.0,2.012123E7,UA,19977.0,UA,N37427,1685.0,14771.0,1477101.0,32457.0,SFO,SanFranciscoCA,CA,6.0,California,91.0
27.0,4.0,2.0121228E7,F9,20436.0,F9,N905FR,557.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
23.0,7.0,2.0121224E7,US,20355.0,US,N629AW,458.0,14869.0,1486903.0,34614.0,SLC,SaltLakeCityUT,UT,49.0,Utah,87.0
6.0,4.0,2.0121206E7,US,20355.0,US,N167US,1485.0,11057.0,1105703.0,31057.0,CLT,CharlotteNC,NC,37.0,NorthCarolina,36.0
20.0,4.0,2.012122E7,MQ,20398.0,MQ,N662MQ,2933.0,12191.0,1219102.0,31453.0,HOU,HoustonTX,TX,48.0,Texas,74.0
9.0,7.0,2.0121208E7,DL,19790.0,DL,N703TW,2262.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
16.0,7.0,2.0121216E7,OO,20304.0,OO,N920SW,6286.0,14771.0,1477101.0,32457.0,SFO,SanFranciscoCA,CA,6.0,California,91.0
7.0,5.0,2.0121208E7,EV,20366.0,EV,N604QX,,11433.0,1143302.0,31295.0,DTW,DetroitMI,MI,26.0,Michigan,43.0
28.0,5.0,2.0121228E7,MQ,20398.0,MQ,N647MQ,3253.0,14730.0,1473003.0,33044.0,SDF,LouisvilleKY,KY,21.0,Kentucky,52.0
23.0,7.0,2.0121224E7,EV,20366.0,EV,N11191,4124.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
20.0,4.0,2.012122E7,YV,20378.0,YV,N914FJ,2654.0,13244.0,1324402.0,33244.0,MEM,MemphisTN,TN,47.0,Tennessee,54.0
31.0,1.0,2.0121232E7,WN,19393.0,WN,N8310C,943.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
28.0,5.0,2.0121228E7,OO,20304.0,OO,N932SW,5267.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
30.0,7.0,2.012123E7,WN,19393.0,WN,N798SW,3177.0,13871.0,1387102.0,33316.0,OMA,OmahaNE,NE,31.0,Nebraska,65.0
17.0,1.0,2.0121216E7,MQ,20398.0,MQ,N687MQ,2907.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
,2.0,,EV,20366.0,EV,N17146,,11618.0,1161802.0,31703.0,EWR,NewarkNJ,NJ,34.0,NewJersey,21.0
13.0,4.0,2.0121212E7,OO,20304.0,OO,N869AS,2607.0,14570.0,1457002.0,34570.0,RNO,RenoNV,NV,32.0,Nevada,85.0
16.0,7.0,2.0121216E7,DL,19790.0,DL,,1196.0,13830.0,1383002.0,33830.0,OGG,KahuluiHI,HI,15.0,Hawaii,2.0
7.0,5.0,2.0121208E7,EV,20366.0,EV,N14940,4112.0,15370.0,1537002.0,34653.0,TUL,TulsaOK,OK,40.0,Oklahoma,73.0
15.0,6.0,2.0121216E7,OO,20304.0,OO,N603SK,4691.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
13.0,4.0,2.0121212E7,MQ,20398.0,MQ,N616MQ,,12191.0,1219102.0,31453.0,HOU,HoustonTX,TX,48.0,Texas,74.0
22.0,6.0,2.0121222E7,EV,20366.0,EV,N861AS,5393.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
18.0,2.0,2.0121218E7,WN,19393.0,WN,N465WN,1452.0,10140.0,1014002.0,30140.0,ABQ,AlbuquerqueNM,NM,35.0,NewMexico,86.0
12.0,1.0,2.0121112E7,AA,19805.0,AA,N556AA,435.0,15370.0,1537002.0,34653.0,TUL,TulsaOK,OK,40.0,Oklahoma,73.0
16.0,7.0,2.0121216E7,MQ,20398.0,MQ,N610MQ,3579.0,13303.0,1330303.0,32467.0,MIA,MiamiFL,FL,12.0,Florida,33.0
15.0,6.0,2.0121216E7,UA,19977.0,UA,N19117,1744.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
18.0,2.0,2.0121218E7,OO,20304.0,OO,N632SK,4719.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
18.0,2.0,2.0121218E7,WN,19393.0,WN,N604SW,3714.0,13198.0,1319801.0,33198.0,MCI,KansasCityMO,MO,29.0,Missouri,64.0
10.0,1.0,2.012121E7,HA,19690.0,HA,N480HA,101.0,12402.0,1240203.0,32402.0,ITO,HiloHI,HI,15.0,Hawaii,2.0
6.0,4.0,2.0121206E7,US,20355.0,US,N555AY,1446.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
16.0,7.0,2.0121216E7,AA,19805.0,AA,N466AA,1476.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
18.0,2.0,2.0121218E7,AA,19805.0,AA,N4WTAA,436.0,14869.0,1486903.0,34614.0,SLC,SaltLakeCityUT,UT,49.0,Utah,87.0
10.0,1.0,2.012121E7,DL,19790.0,DL,N969DL,1176.0,10792.0,1079204.0,30792.0,BUF,BuffaloNY,NY,36.0,NewYork,22.0
26.0,3.0,2.0121226E7,DL,19790.0,DL,N591NW,963.0,13487.0,1348702.0,31650.0,MSP,MinneapolisMN,MN,27.0,Minnesota,63.0
3.0,1.0,2.0121204E7,WN,19393.0,WN,N716SW,966.0,11433.0,1143302.0,31295.0,DTW,DetroitMI,MI,26.0,Michigan,43.0
12.0,3.0,2.0121212E7,AS,19930.0,AS,N565AS,877.0,14747.0,1474703.0,30559.0,SEA,SeattleWA,WA,53.0,Washington,93.0
23.0,7.0,2.0121224E7,DL,19790.0,DL,N3743H,1408.0,14679.0,1467903.0,33570.0,SAN,SanDiegoCA,CA,6.0,California,91.0
24.0,1.0,2.0121224E7,EV,20366.0,EV,N17159,4168.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
27.0,4.0,2.0121228E7,EV,20366.0,EV,N12934,4585.0,14193.0,1419303.0,33728.0,PNS,PensacolaFL,FL,12.0,Florida,33.0
26.0,3.0,2.0121226E7,AA,19805.0,AA,N4YPAA,830.0,14893.0,1489302.0,33192.0,SMF,SacramentoCA,CA,6.0,California,91.0
8.0,6.0,2.0121208E7,EV,20366.0,EV,N681BR,4882.0,11433.0,1143302.0,31295.0,DTW,DetroitMI,MI,26.0,Michigan,43.0
26.0,3.0,2.0121226E7,FL,20437.0,FL,N994AT,168.0,10721.0,1072102.0,30721.0,BOS,BostonMA,MA,25.0,Massachusetts,13.0
,,2.0121222E7,WN,19393.0,WN,N390SW,,11540.0,1154003.0,30615.0,ELP,ElPasoTX,TX,48.0,Texas,74.0
5.0,3.0,2.0121204E7,WN,19393.0,WN,N778SW,,13232.0,1323202.0,30977.0,MDW,ChicagoIL,IL,17.0,Illinois,41.0
16.0,7.0,2.0121216E7,OO,20304.0,OO,N603QX,4464.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
17.0,1.0,2.0121216E7,DL,19790.0,DL,N390DA,1830.0,14869.0,1486903.0,34614.0,SLC,SaltLakeCityUT,UT,49.0,Utah,87.0
19.0,3.0,2.012122E7,OO,20304.0,OO,N746SK,5556.0,13388.0,1338801.0,,MMH,MammothLakesCA,CA,6.0,California,91.0
4.0,2.0,2.0121204E7,EV,20366.0,EV,N15983,4615.0,13256.0,1325602.0,33256.0,MFE,Mission/McAllen/EdinburgTX,TX,48.0,Texas,74.0
14.0,5.0,2.0121214E7,DL,19790.0,DL,,1299.0,14869.0,1486903.0,34614.0,SLC,SaltLakeCityUT,UT,49.0,Utah,87.0
21.0,5.0,2.012122E7,UA,19977.0,UA,N54241,1170.0,12264.0,1226402.0,30852.0,IAD,WashingtonDC,VA,51.0,Virginia,38.0
28.0,5.0,2.0121228E7,MQ,20398.0,MQ,N803MQ,3481.0,13303.0,1330303.0,32467.0,MIA,MiamiFL,FL,12.0,Florida,33.0
28.0,5.0,2.0121228E7,AA,19805.0,AA,N3AYAA,1306.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
25.0,2.0,2.0121224E7,WN,19393.0,WN,N261WN,698.0,10529.0,1052904.0,30529.0,BDL,HartfordCT,CT,9.0,Connecticut,11.0
11.0,2.0,2.0121212E7,B6,20409.0,B6,N521JB,989.0,12478.0,1247802.0,31703.0,JFK,NewYorkNY,NY,36.0,NewYork,22.0
21.0,5.0,2.012122E7,AA,19805.0,AA,N3GKAA,,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
2.0,7.0,2.0121202E7,EV,20366.0,EV,N14925,4609.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
,5.0,,UA,19977.0,UA,N75851,1571.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
14.0,5.0,2.0121214E7,WN,19393.0,WN,N525SW,3562.0,10423.0,1042302.0,30423.0,AUS,AustinTX,TX,48.0,Texas,74.0
20.0,4.0,2.012122E7,UA,19977.0,UA,N564UA,299.0,11618.0,1161802.0,31703.0,EWR,NewarkNJ,NJ,34.0,NewJersey,21.0
,,2.0121228E7,OO,20304.0,OO,N824SK,4640.0,14869.0,1486903.0,34614.0,SLC,SaltLakeCityUT,UT,49.0,Utah,87.0
27.0,4.0,2.0121228E7,FL,20437.0,FL,,100.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
28.0,5.0,2.0121228E7,F9,20436.0,F9,N209FR,572.0,14869.0,1486903.0,34614.0,SLC,SaltLakeCityUT,UT,49.0,Utah,87.0
7.0,5.0,2.0121208E7,EV,20366.0,EV,N22971,4129.0,11618.0,1161802.0,31703.0,EWR,NewarkNJ,NJ,34.0,NewJersey,21.0
15.0,6.0,2.0121216E7,YV,20378.0,YV,N956LR,2760.0,10140.0,1014002.0,30140.0,ABQ,AlbuquerqueNM,NM,35.0,NewMexico,86.0
25.0,2.0,2.0121224E7,EV,20366.0,EV,N41104,,13930.0,1393002.0,30977.0,ORD,ChicagoIL,IL,17.0,Illinois,41.0
29.0,6.0,2.0121228E7,EV,20366.0,EV,N22909,3267.0,11042.0,1104202.0,30647.0,CLE,ClevelandOH,OH,39.0,Ohio,44.0
4.0,2.0,2.0121204E7,WN,19393.0,WN,,1091.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
9.0,7.0,2.0121208E7,OO,20304.0,OO,N562SW,6238.0,10157.0,1015703.0,30157.0,ACV,Arcata/EurekaCA,CA,6.0,California,91.0
25.0,2.0,2.0121224E7,YV,20378.0,YV,N510MJ,3746.0,13930.0,1393002.0,30977.0,ORD,ChicagoIL,IL,17.0,Illinois,41.0
3.0,1.0,2.0121204E7,WN,19393.0,WN,N226WN,,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
10.0,1.0,2.012121E7,DL,19790.0,DL,N649DL,1177.0,14492.0,1449202.0,34492.0,RDU,Raleigh/DurhamNC,NC,37.0,NorthCarolina,36.0
29.0,6.0,2.0121228E7,DL,19790.0,DL,N6715C,,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
19.0,3.0,2.012122E7,UA,19977.0,UA,N57869,1078.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
18.0,2.0,2.0121218E7,AA,19805.0,AA,N3FVAA,,11278.0,1127802.0,30852.0,DCA,WashingtonDC,VA,51.0,Virginia,38.0
3.0,1.0,2.0121204E7,WN,19393.0,WN,N689SW,4.0,12191.0,1219102.0,31453.0,HOU,HoustonTX,TX,48.0,Texas,74.0
11.0,2.0,2.0121212E7,MQ,20398.0,MQ,N647MQ,2959.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
30.0,7.0,2.012123E7,OO,20304.0,OO,,,11433.0,1143302.0,31295.0,DTW,DetroitMI,MI,26.0,Michigan,43.0
21.0,5.0,2.012122E7,US,20355.0,US,N949UW,1093.0,14492.0,1449202.0,34492.0,RDU,Raleigh/DurhamNC,NC,37.0,NorthCarolina,36.0
21.0,5.0,2.012122E7,OO,20304.0,OO,,2985.0,10140.0,1014002.0,30140.0,ABQ,AlbuquerqueNM,NM,35.0,NewMexico,86.0
7.0,5.0,2.0121208E7,AA,19805.0,AA,N4XYAA,446.0,10140.0,1014002.0,30140.0,ABQ,AlbuquerqueNM,NM,35.0,NewMexico,86.0
28.0,5.0,2.0121228E7,DL,19790.0,DL,N971DL,2138.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
28.0,5.0,2.0121228E7,WN,19393.0,WN,N622SW,,14683.0,1468303.0,33214.0,SAT,SanAntonioTX,TX,48.0,Texas,74.0
27.0,4.0,2.0121228E7,AA,19805.0,AA,N565AA,2058.0,13256.0,1325602.0,33256.0,MFE,Mission/McAllen/EdinburgTX,TX,48.0,Texas,74.0
11.0,2.0,2.0121212E7,DL,19790.0,DL,N361NB,1842.0,11433.0,1143302.0,31295.0,DTW,DetroitMI,MI,26.0,Michigan,43.0
18.0,2.0,2.0121218E7,DL,19790.0,DL,N930DL,,10821.0,1082103.0,30852.0,BWI,BaltimoreMD,MD,24.0,Maryland,35.0
6.0,4.0,2.0121206E7,WN,19393.0,WN,N317WN,1108.0,13198.0,1319801.0,33198.0,MCI,KansasCityMO,MO,29.0,Missouri,64.0
3.0,1.0,2.0121204E7,B6,20409.0,B6,N598JB,390.0,13204.0,1320402.0,31454.0,MCO,OrlandoFL,FL,12.0,Florida,33.0
30.0,7.0,2.012123E7,WN,19393.0,WN,N429WN,439.0,13232.0,1323202.0,30977.0,MDW,ChicagoIL,IL,17.0,Illinois,41.0
2.0,7.0,2.0121202E7,AA,19805.0,AA,N560AA,2325.0,13930.0,1393002.0,30977.0,ORD,ChicagoIL,IL,17.0,Illinois,41.0
12.0,3.0,2.0121212E7,DL,19790.0,DL,N321NB,1311.0,13487.0,1348702.0,31650.0,MSP,MinneapolisMN,MN,27.0,Minnesota,63.0
25.0,2.0,2.0121224E7,B6,20409.0,B6,N317JB,592.0,13204.0,1320402.0,31454.0,MCO,OrlandoFL,FL,12.0,Florida,33.0
14.0,5.0,2.0121214E7,UA,19977.0,UA,N507UA,576.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
21.0,5.0,2.012122E7,AA,19805.0,AA,N3FXAA,1683.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
10.0,1.0,2.012121E7,AA,19805.0,AA,N571AA,501.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
28.0,5.0,2.0121228E7,DL,19790.0,DL,N334NB,1675.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
10.0,1.0,2.012121E7,DL,19790.0,DL,,412.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
19.0,3.0,2.012122E7,OO,20304.0,OO,N776SK,5500.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
2.0,7.0,2.0121202E7,EV,20366.0,EV,N13989,4625.0,11618.0,1161802.0,31703.0,EWR,NewarkNJ,NJ,34.0,NewJersey,21.0
5.0,1.0,2.0121104E7,AA,19805.0,AA,N599AA,153.0,13204.0,1320402.0,31454.0,MCO,OrlandoFL,FL,12.0,Florida,33.0
18.0,2.0,2.0121218E7,OO,20304.0,OO,N983CA,5378.0,13930.0,1393002.0,30977.0,ORD,ChicagoIL,IL,17.0,Illinois,41.0
16.0,7.0,2.0121216E7,HA,19690.0,HA,N487HA,120.0,12173.0,1217301.0,32134.0,HNL,HonoluluHI,HI,15.0,Hawaii,2.0
20.0,4.0,2.012122E7,DL,19790.0,DL,N672DL,38.0,13204.0,1320402.0,31454.0,MCO,OrlandoFL,FL,12.0,Florida,33.0
21.0,5.0,2.012122E7,WN,19393.0,WN,N512SW,3676.0,11259.0,1125903.0,30194.0,DAL,DallasTX,TX,48.0,Texas,74.0
26.0,3.0,2.0121226E7,WN,19393.0,WN,N635SW,4438.0,12889.0,1288903.0,32211.0,LAS,LasVegasNV,NV,32.0,Nevada,85.0
8.0,6.0,2.0121208E7,AA,19805.0,AA,N3GGAA,1821.0,13303.0,1330303.0,32467.0,MIA,MiamiFL,FL,12.0,Florida,33.0
2.0,7.0,2.0121202E7,WN,19393.0,WN,N480WN,,11433.0,1143302.0,31295.0,DTW,DetroitMI,MI,26.0,Michigan,43.0
24.0,1.0,2.0121224E7,OO,20304.0,OO,N954SW,5619.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
25.0,2.0,2.0121224E7,US,20355.0,US,N197UW,1570.0,11057.0,1105703.0,31057.0,CLT,CharlotteNC,NC,37.0,NorthCarolina,36.0
17.0,1.0,2.0121216E7,WN,19393.0,WN,N729SW,1292.0,13232.0,1323202.0,30977.0,MDW,ChicagoIL,IL,17.0,Illinois,41.0
12.0,3.0,2.0121212E7,B6,20409.0,B6,N632JB,476.0,13204.0,1320402.0,31454.0,MCO,OrlandoFL,FL,12.0,Florida,33.0
7.0,5.0,2.0121208E7,EV,20366.0,EV,N880AS,5299.0,11193.0,1119302.0,33105.0,CVG,CincinnatiOH,KY,21.0,Kentucky,52.0
18.0,2.0,2.0121218E7,MQ,20398.0,MQ,N631MQ,3909.0,15412.0,1541202.0,35412.0,TYS,KnoxvilleTN,TN,47.0,Tennessee,54.0
14.0,5.0,2.0121214E7,AA,19805.0,AA,,1026.0,11298.0,1129803.0,30194.0,DFW,Dallas/FortWorthTX,TX,48.0,Texas,74.0
6.0,4.0,2.0121206E7,EV,20366.0,EV,N18557,6021.0,11996.0,1199603.0,31871.0,GSP,GreerSC,SC,45.0,SouthCarolina,37.0
29.0,6.0,2.0121228E7,WN,19393.0,WN,N440LV,2093.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
3.0,1.0,2.0121204E7,DL,19790.0,DL,,1318.0,10599.0,1059904.0,30599.0,BHM,BirminghamAL,AL,1.0,Alabama,51.0
25.0,2.0,2.0121224E7,US,20355.0,US,N816AW,594.0,14570.0,1457002.0,34570.0,RNO,RenoNV,NV,32.0,Nevada,85.0
28.0,5.0,2.0121228E7,OO,20304.0,OO,N562SW,6434.0,10561.0,1056103.0,30561.0,BFL,BakersfieldCA,CA,6.0,California,91.0
12.0,3.0,2.0121212E7,WN,19393.0,WN,N683SW,3814.0,10821.0,1082103.0,30852.0,BWI,BaltimoreMD,MD,24.0,Maryland,35.0
4.0,2.0,2.0121204E7,UA,19977.0,UA,N427UA,364.0,14831.0,1483103.0,32457.0,SJC,SanJoseCA,CA,6.0,California,91.0
8.0,6.0,2.0121208E7,WN,19393.0,WN,N754SW,4883.0,10423.0,1042302.0,30423.0,AUS,AustinTX,TX,48.0,Texas,74.0
19.0,3.0,2.012122E7,HA,19690.0,HA,N490HA,296.0,12173.0,1217301.0,32134.0,HNL,HonoluluHI,HI,15.0,Hawaii,2.0
31.0,1.0,2.0121232E7,UA,19977.0,UA,N475UA,453.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
30.0,7.0,2.012123E7,WN,19393.0,WN,N7726A,2544.0,11292.0,1129202.0,30325.0,DEN,DenverCO,CO,8.0,Colorado,82.0
29.0,6.0,2.0121228E7,B6,20409.0,B6,N274JB,619.0,12478.0,1247802.0,31703.0,JFK,NewYorkNY,NY,36.0,NewYork,22.0
27.0,4.0,2.0121228E7,EV,20366.0,EV,N14162,,11042.0,1104202.0,30647.0,CLE,ClevelandOH,OH,39.0,Ohio,44.0
17.0,1.0,2.0121216E7,AA,19805.0,AA,N4XGAA,1719.0,10821.0,1082103.0,30852.0,BWI,BaltimoreMD,MD,24.0,Maryland,35.0
5.0,3.0,2.0121204E7,MQ,20398.0,MQ,N803MQ,4479.0,12953.0,1295302.0,31703.0,LGA,NewYorkNY,NY,36.0,NewYork,22.0
28.0,3.0,2.0121128E7,AA,19805.0,AA,,,12478.0,1247802.0,31703.0,JFK,NewYorkNY,NY,36.0,NewYork,22.0
5.0,3.0,2.0121204E7,DL,19790.0,DL,N371NW,814.0,13204.0,1320402.0,31454.0,MCO,OrlandoFL,FL,12.0,Florida,33.0
9.0,7.0,2.0121208E7,HA,19690.0,HA,N480HA,595.0,13830.0,1383002.0,33830.0,OGG,KahuluiHI,HI,15.0,Hawaii,2.0
19.0,3.0,2.012122E7,EV,20366.0,EV,N686BR,5374.0,14814.0,1481402.0,30476.0,SHV,ShreveportLA,LA,22.0,Louisiana,72.0
25.0,2.0,2.0121224E7,FL,20437.0,FL,N975AT,548.0,15304.0,1530402.0,33195.0,TPA,TampaFL,FL,12.0,Florida,33.0
27.0,4.0,2.0121228E7,B6,20409.0,B6,N821JB,247.0,13796.0,1379601.0,32457.0,OAK,OaklandCA,CA,6.0,California,91.0
2.0,7.0,2.0121202E7,EV,20366.0,EV,N14940,4626.0,12266.0,1226603.0,31453.0,IAH,HoustonTX,TX,48.0,Texas,74.0
29.0,6.0,2.0121228E7,FL,20437.0,FL,N971AT,605.0,13204.0,1320402.0,31454.0,MCO,OrlandoFL,FL,12.0,Florida,33.0
16.0,7.0,2.0121216E7,OO,20304.0,OO,N292SW,6452.0,11638.0,1163804.0,31638.0,FAT,FresnoCA,CA,6.0,California,91.0
28.0,5.0,2.0121228E7,WN,19393.0,WN,N432WN,408.0,11618.0,1161802.0,31703.0,EWR,NewarkNJ,NJ,34.0,NewJersey,21.0
18.0,2.0,2.0121218E7,WN,19393.0,WN,,1112.0,13232.0,1323202.0,30977.0,MDW,ChicagoIL,IL,17.0,Illinois,41.0
7.0,5.0,2.0121208E7,US,20355.0,US,N808AW,668.0,14107.0,1410702.0,30466.0,PHX,PhoenixAZ,AZ,4.0,Arizona,81.0
6.0,4.0,2.0121206E7,FL,20437.0,FL,N936AT,,10721.0,1072102.0,30721.0,BOS,BostonMA,MA,25.0,Massachusetts,13.0
28.0,5.0,2.0121228E7,EV,20366.0,EV,N935EV,5371.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
22.0,6.0,2.0121222E7,WN,19393.0,WN,N299WN,3962.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
11.0,2.0,2.0121212E7,UA,19977.0,UA,N33264,1607.0,10423.0,1042302.0,30423.0,AUS,AustinTX,TX,48.0,Texas,74.0
26.0,3.0,2.0121226E7,WN,19393.0,WN,N467WN,4834.0,13232.0,1323202.0,30977.0,MDW,ChicagoIL,IL,17.0,Illinois,41.0
5.0,3.0,2.0121204E7,OO,20304.0,OO,N585SW,6293.0,10157.0,1015703.0,30157.0,ACV,Arcata/EurekaCA,CA,6.0,California,91.0
25.0,2.0,2.0121224E7,AA,19805.0,AA,N466AA,1215.0,12217.0,1221702.0,30255.0,HSV,HuntsvilleAL,AL,1.0,Alabama,51.0
3.0,1.0,2.0121204E7,AS,19930.0,AS,N615AS,451.0,12892.0,1289203.0,32575.0,LAX,LosAngelesCA,CA,6.0,California,91.0
18.0,2.0,2.0121218E7,EV,20366.0,EV,N13997,6100.0,12264.0,1226402.0,30852.0,IAD,WashingtonDC,VA,51.0,Virginia,38.0
27.0,4.0,2.0121228E7,WN,19393.0,WN,,533.0,13198.0,1319801.0,33198.0,MCI,KansasCityMO,MO,29.0,Missouri,64.0
2.0,7.0,2.0121202E7,EV,20366.0,EV,N758EV,5544.0,11193.0,1119302.0,33105.0,CVG,CincinnatiOH,KY,21.0,Kentucky,52.0
25.0,2.0,2.0121224E7,WN,19393.0,WN,N762SW,869.0,13487.0,1348702.0,31650.0,MSP,MinneapolisMN,MN,27.0,Minnesota,63.0
1.0,6.0,2.01212E7,UA,19977.0,UA,N420UA,853.0,15304.0,1530402.0,33195.0,TPA,TampaFL,FL,12.0,Florida,33.0
22.0,6.0,2.0121222E7,DL,19790.0,DL,N674DL,,15304.0,1530402.0,33195.0,TPA,TampaFL,FL,12.0,Florida,33.0
29.0,6.0,2.0121228E7,DL,19790.0,DL,N651DL,1084.0,10299.0,1029904.0,30299.0,ANC,AnchorageAK,AK,2.0,Alaska,1.0
14.0,5.0,2.0121214E7,DL,19790.0,DL,N501US,1447.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
31.0,1.0,2.0121232E7,US,20355.0,US,,90.0,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
1.0,6.0,2.01212E7,AA,19805.0,AA,N3JEAA,,13303.0,1330303.0,32467.0,MIA,MiamiFL,FL,12.0,Florida,33.0
4.0,2.0,2.0121204E7,UA,19977.0,UA,N36444,1692.0,13495.0,1349502.0,33495.0,MSY,NewOrleansLA,LA,22.0,Louisiana,72.0
22.0,6.0,2.0121222E7,MQ,20398.0,MQ,N530MQ,3632.0,11057.0,1105703.0,31057.0,CLT,CharlotteNC,NC,37.0,NorthCarolina,36.0
4.0,2.0,2.0121204E7,AA,19805.0,AA,N5CGAA,2099.0,12953.0,1295302.0,31703.0,LGA,NewYorkNY,NY,36.0,NewYork,22.0
22.0,6.0,2.0121222E7,DL,19790.0,DL,N960DL,,10397.0,1039705.0,30397.0,ATL,AtlantaGA,GA,13.0,Georgia,34.0
23.0,7.0,2.0121224E7,B6,20409.0,B6,N558JB,1814.0,13204.0,1320402.0,31454.0,MCO,OrlandoFL,FL,12.0,Florida,33.0
4.0,2.0,2.0121204E7,AA,19805.0,AA,N324AA,20.0,14771.0,1477101.0,32457.0,SFO,SanFranciscoCA,CA,6.0,California,91.0
